image_name,count,good,bad,good_ratio,bad_ratio,quality_score,dominant_quality
0000029_jpg.rf.881d6c3dfef83dd1f9b009286a8e5126.jpg,58,58,0,1.0,0.0,1.0,good
0000029_jpg.rf.fdda93f24a0f9991965d3775b3c37c9c.jpg,58,58,0,1.0,0.0,1.0,good
0000030_jpg.rf.b009ca347a9a925fb977337a7d5205cc.jpg,69,69,0,1.0,0.0,1.0,good
0000030_jpg.rf.d7bf748431cd9ebfae1ccf58cec71b46.jpg,69,69,0,1.0,0.0,1.0,good
0000024_jpg.rf.c2d20b66227544565eeedc2f172d0980.jpg,47,47,0,1.0,0.0,1.0,good
0000024_jpg.rf.6c8dbc4deadd0b8b5e602fe768129590.jpg,46,46,0,1.0,0.0,1.0,good
0000015_jpg.rf.b04a8b74695fcd2e333e4cf7ae18d521.jpg,57,57,0,1.0,0.0,1.0,good
0000021_jpg.rf.2ad6e2c154d471c7232ab8037119a7c1.jpg,61,61,0,1.0,0.0,1.0,good
0000016_jpg.rf.758e446f501260a70c3df65abebf30fe.jpg,68,68,0,1.0,0.0,1.0,good
0000016_jpg.rf.d320d97d0492a99b3add2fa04bf20c47.jpg,68,68,0,1.0,0.0,1.0,good
0000016_jpg.rf.fb9c9ef57543381878b7f812e3a5d76f.jpg,68,68,0,1.0,0.0,1.0,good
0000019_jpg.rf.d78eba401815a583af5ec8b6bf3f19ad.jpg,58,58,0,1.0,0.0,1.0,good
0000019_jpg.rf.e3aebddc71e818283fcad683705d2904.jpg,58,58,0,1.0,0.0,1.0,good
0000019_jpg.rf.e703178c69d1779ba9bc95d2c0527636.jpg,58,58,0,1.0,0.0,1.0,good
0000021_jpg.rf.4a52157c92b3c626f8d9247cdc72948c.jpg,61,61,0,1.0,0.0,1.0,good
0000023_jpg.rf.fb927290b988449c8aa1b9cd6e134efb.jpg,77,77,0,1.0,0.0,1.0,good
0000021_jpg.rf.5364f536aec6f685749fc4c8f1005fcf.jpg,61,61,0,1.0,0.0,1.0,good
0000022_jpg.rf.676feea569402078786296c68e3e45ad.jpg,53,53,0,1.0,0.0,1.0,good
0000022_jpg.rf.ae40dd685fdd5d057179cf5e51852a18.jpg,53,53,0,1.0,0.0,1.0,good
0000022_jpg.rf.bd1737012f303f7cb9474372ec4f79a4.jpg,53,53,0,1.0,0.0,1.0,good
0000023_jpg.rf.b371aac85464ab20b5cfda611619ad70.jpg,77,77,0,1.0,0.0,1.0,good
0000023_jpg.rf.cfc663ab3eee66a404b363f3ac294190.jpg,77,77,0,1.0,0.0,1.0,good
train_wheat_188_jpg.rf.029cb987787f1cf59eeba163ed4dbc31.jpg,11,11,0,1.0,0.0,1.0,good
0000423_jpg.rf.a81f9bebc734bd3af34799f01d830fcf.jpg,3,3,0,1.0,0.0,1.0,good
0000893_jpg.rf.0a8d3db69717f94df771d25440ce838d.jpg,492,492,0,1.0,0.0,1.0,good
0000894_jpg.rf.2b15f515003ca0a0b95e57d3b9d75737.jpg,304,304,0,1.0,0.0,1.0,good
0000186_jpg.rf.ec04d8e11652224e41b6b22627cb7207.jpg,8,8,0,1.0,0.0,1.0,good
0000188_jpg.rf.3756cab9eb20508715da7ee2b08d8a88.jpg,16,16,0,1.0,0.0,1.0,good
0000188_jpg.rf.4918686351592488211717ea4df8c3a0.jpg,16,16,0,1.0,0.0,1.0,good
0000188_jpg.rf.550e1ba80c59d7e85528d751484722a1.jpg,16,16,0,1.0,0.0,1.0,good
0000189_jpg.rf.087a4222dd690ed7ef6e82212d0018b0.jpg,17,17,0,1.0,0.0,1.0,good
0000189_jpg.rf.3b92a6f36dfa93bab93be89410b7eb06.jpg,17,17,0,1.0,0.0,1.0,good
0000893_jpg.rf.f766cbdf99d8bb7194953e4c305ff950.jpg,492,492,0,1.0,0.0,1.0,good
0000894_jpg.rf.c82df6bf9641615df6f707d8e36da944.jpg,303,303,0,1.0,0.0,1.0,good
0000192_jpg.rf.969f81ea74170b4102ee0be714449a01.jpg,26,26,0,1.0,0.0,1.0,good
0000894_jpg.rf.edca6a3359a39fde97252d672fb420e2.jpg,304,304,0,1.0,0.0,1.0,good
0000895_jpg.rf.5072266adb80d456c05dc27a864515a3.jpg,181,181,0,1.0,0.0,1.0,good
0000895_jpg.rf.8f499f2701e18a1f2d11e52c7a5ee9ce.jpg,181,181,0,1.0,0.0,1.0,good
0000189_jpg.rf.5f46b4e51b9f0939069ccce7239a71c5.jpg,17,17,0,1.0,0.0,1.0,good
0000190_jpg.rf.186d7fc993c08f9889a2ba090c78e853.jpg,17,17,0,1.0,0.0,1.0,good
0000190_jpg.rf.421c06336c4b0ae133191bd23b0822e8.jpg,17,17,0,1.0,0.0,1.0,good
0000190_jpg.rf.c6980d5523b115da84048be885178f93.jpg,17,17,0,1.0,0.0,1.0,good
0000186_jpg.rf.e2a151c1232c62878370eeeee3d0acbf.jpg,8,8,0,1.0,0.0,1.0,good
0000186_jpg.rf.4b024674a9ae16aafeba53564245be58.jpg,8,8,0,1.0,0.0,1.0,good
0000185_jpg.rf.ccf0153c570778612aee4648ce1fea1e.jpg,5,5,0,1.0,0.0,1.0,good
0000185_jpg.rf.521c56bd781a92b406d2071bfa8606da.jpg,5,5,0,1.0,0.0,1.0,good
0000181_jpg.rf.310ad3ed7bbdba7a89bf1514b1086a2b.jpg,8,8,0,1.0,0.0,1.0,good
0000181_jpg.rf.621dec00ca6eece7bb0dfcffe2bc5821.jpg,8,8,0,1.0,0.0,1.0,good
0000183_jpg.rf.39fb03fbf6bf2bf8451aedae2a5d49fd.jpg,6,6,0,1.0,0.0,1.0,good
0000183_jpg.rf.3a4806a663d0161a82ceebd48761c465.jpg,6,6,0,1.0,0.0,1.0,good
0000183_jpg.rf.71e9c154930b9ecd63116a23bcdb5c7e.jpg,6,6,0,1.0,0.0,1.0,good
0000184_jpg.rf.70470c05ccbb7287b731fc43f0800a96.jpg,5,5,0,1.0,0.0,1.0,good
0000184_jpg.rf.724200789ba376ef1447114ad572deb8.jpg,5,5,0,1.0,0.0,1.0,good
0000180_jpg.rf.9e5fb5b0234bcc279a503991dacd9e35.jpg,5,5,0,1.0,0.0,1.0,good
0000180_jpg.rf.1605cdddc39723519694a3f89c52e896.jpg,5,5,0,1.0,0.0,1.0,good
0000892_jpg.rf.1bac8521d3b9563f842dc280ff04f259.jpg,375,375,0,1.0,0.0,1.0,good
0000892_jpg.rf.73f0586e564a6c7c14b163cfe3a0fda5.jpg,375,375,0,1.0,0.0,1.0,good
0000892_jpg.rf.fbcfdfc1ec77c3089f97c364167ec5f2.jpg,375,375,0,1.0,0.0,1.0,good
0000893_jpg.rf.ec47956923aba7c0b2bfbd0f69226dc6.jpg,492,492,0,1.0,0.0,1.0,good
0000184_jpg.rf.84a78816997a01217af1186cb1d235ea.jpg,5,5,0,1.0,0.0,1.0,good
0000185_jpg.rf.0eb42a98be6dec31305b2020bb753a99.jpg,5,5,0,1.0,0.0,1.0,good
0000192_jpg.rf.01f4392481a19fd0b40de435b67eca69.jpg,26,26,0,1.0,0.0,1.0,good
0000192_jpg.rf.b8517af4d7dba7c0d908bd6bce7c4c75.jpg,26,26,0,1.0,0.0,1.0,good
0000180_jpg.rf.fb3afe7bb47deb8b65ad3537b60b9bbf.jpg,5,5,0,1.0,0.0,1.0,good
0000895_jpg.rf.b2e933dcc37898f488330166c7a2122e.jpg,181,181,0,1.0,0.0,1.0,good
0000900_jpg.rf.1d5c210c1e643e39b965de4ab4c4dcc7.jpg,99,99,0,1.0,0.0,1.0,good
0000900_jpg.rf.8404dc5147e4ec4a4f0ac804daa05c7b.jpg,99,99,0,1.0,0.0,1.0,good
0000994_jpg.rf.2ed37c82b12623091cae5c7a637a5997.jpg,100,100,0,1.0,0.0,1.0,good
0000994_jpg.rf.a79dbca883ba8822327434e92119152d.jpg,100,100,0,1.0,0.0,1.0,good
0000994_jpg.rf.e1e0719f778420dc103a0ce633b516a3.jpg,100,100,0,1.0,0.0,1.0,good
train_wheat_12_jpg.rf.46f32cebd7f7b07024eb1484a37beaac.jpg,4,4,0,1.0,0.0,1.0,good
train_wheat_12_jpg.rf.70dc642efa52e66975e850e6ac5388da.jpg,4,4,0,1.0,0.0,1.0,good
train_wheat_12_jpg.rf.98de8f85491ee164fb31dfade6923240.jpg,4,4,0,1.0,0.0,1.0,good
0000199_jpg.rf.a7efe200c22a1c391c714b0aa7344a29.jpg,15,15,0,1.0,0.0,1.0,good
0000200_jpg.rf.1e5e8d9c403812d841ffda864b59f74f.jpg,15,15,0,1.0,0.0,1.0,good
0000200_jpg.rf.7aa1959a6b7101242555226179714a21.jpg,15,15,0,1.0,0.0,1.0,good
0000200_jpg.rf.98f052ee64e88e62766419af8867fc17.jpg,15,15,0,1.0,0.0,1.0,good
0000201_jpg.rf.0ab980ad5f03c0f2e6820d8b3b7d0bd4.jpg,30,30,0,1.0,0.0,1.0,good
0000201_jpg.rf.9f619992a5f01430647c774d1884e9ca.jpg,30,30,0,1.0,0.0,1.0,good
0000201_jpg.rf.fbe32c9ec3e4f011ee3c86e5af1a8f15.jpg,30,30,0,1.0,0.0,1.0,good
0000193_jpg.rf.1264045defdfe2eceb979d8aceef2880.jpg,26,26,0,1.0,0.0,1.0,good
0000900_jpg.rf.043045c1c08009b6ddc6e72f98bf0467.jpg,99,99,0,1.0,0.0,1.0,good
0000199_jpg.rf.4a3cb27783b95ba05f9d4f665d18bebe.jpg,15,15,0,1.0,0.0,1.0,good
0000199_jpg.rf.3fc065ea1284d63d4ad607ddd553dadf.jpg,15,15,0,1.0,0.0,1.0,good
0000193_jpg.rf.92dbbaa467f9319e856ad41d7b5cfacf.jpg,26,26,0,1.0,0.0,1.0,good
0000193_jpg.rf.b840ac7abe7681bf94b6e0bd5827edc8.jpg,26,26,0,1.0,0.0,1.0,good
0000194_jpg.rf.2986ce421e075ec89282a41a6931828f.jpg,34,34,0,1.0,0.0,1.0,good
0000194_jpg.rf.605d60081d2cfa7baeffe00af828db87.jpg,34,34,0,1.0,0.0,1.0,good
0000194_jpg.rf.a97d75b952b4e4b180dd5c53b69cc580.jpg,34,34,0,1.0,0.0,1.0,good
0000195_jpg.rf.31cfcaeeb6bce6e589cace75f7fbe8a9.jpg,34,34,0,1.0,0.0,1.0,good
0000195_jpg.rf.79e59a457fa236c1f361ff88d96e5b4e.jpg,34,34,0,1.0,0.0,1.0,good
0000181_jpg.rf.211fa53400e1f312b777092c992648f5.jpg,8,8,0,1.0,0.0,1.0,good
0000195_jpg.rf.d614b4bb85d5b5da2c8ec127309dfaf1.jpg,34,34,0,1.0,0.0,1.0,good
0000196_jpg.rf.33deb284c6242d76c2599f51717e6a7d.jpg,34,34,0,1.0,0.0,1.0,good
0000196_jpg.rf.b75249c8538472da4b47ddd2c5763a5e.jpg,34,34,0,1.0,0.0,1.0,good
0000196_jpg.rf.d0c9ff6e9dc7caeb0831d5283b2787d0.jpg,34,34,0,1.0,0.0,1.0,good
0000197_jpg.rf.1b881d5005fd46fa713109be49b30d48.jpg,34,34,0,1.0,0.0,1.0,good
0000197_jpg.rf.32b574351e6f049e2ad5f6a018ab6267.jpg,34,34,0,1.0,0.0,1.0,good
0000197_jpg.rf.ae21b5250bf704e622e9b2b0d221a141.jpg,34,34,0,1.0,0.0,1.0,good
0000477_jpg.rf.5e2661f7e4bb69d87254b630c04b0824.jpg,56,55,1,0.9821428571428571,0.017857142857142856,0.9642857142857142,good
0000477_jpg.rf.48f8db9a4d6726069ed4fcfb62f1cd1a.jpg,56,55,1,0.9821428571428571,0.017857142857142856,0.9642857142857142,good
0000477_jpg.rf.cb0a32c5473a2d5670d0117e0b5df19e.jpg,56,55,1,0.9821428571428571,0.017857142857142856,0.9642857142857142,good
0000898_jpg.rf.cf4e33a5fe07fbca4425393143396e0a.jpg,100,98,2,0.98,0.02,0.96,good
0000897_jpg.rf.47409d0ef94e77245b59cc04b7972c76.jpg,100,98,2,0.98,0.02,0.96,good
0000897_jpg.rf.fa2e1fe1979151b6c3b3bcd06f00e282.jpg,100,98,2,0.98,0.02,0.96,good
0000897_jpg.rf.fafaa4c71e66e05b95c02ebe12a4c6a5.jpg,100,98,2,0.98,0.02,0.96,good
0000898_jpg.rf.1f91b4905d90c1c5b795322e6f0f03d6.jpg,100,98,2,0.98,0.02,0.96,good
0000898_jpg.rf.5ed0ea91766c5e6711cadd88c724a9f5.jpg,100,98,2,0.98,0.02,0.96,good
0000992_jpg.rf.ceb9e7266c686dece483b13a51072e2b.jpg,45,44,1,0.9777777777777777,0.022222222222222223,0.9555555555555555,good
0000992_jpg.rf.28f56508d3b1236516e2171f661ef7e1.jpg,45,44,1,0.9777777777777777,0.022222222222222223,0.9555555555555555,good
0000992_jpg.rf.a187fe0f837b9b7b3ee5f1f8ed860cd7.jpg,45,44,1,0.9777777777777777,0.022222222222222223,0.9555555555555555,good
0000889_jpg.rf.3423332cb598d8d5d5948e073f04e6ff.jpg,39,38,1,0.9743589743589743,0.02564102564102564,0.9487179487179487,good
0000889_jpg.rf.876cd66d22484b11fe02fa8b0cc3edfa.jpg,39,38,1,0.9743589743589743,0.02564102564102564,0.9487179487179487,good
0000889_jpg.rf.a70a367bbe6864914acc26dff019b377.jpg,39,38,1,0.9743589743589743,0.02564102564102564,0.9487179487179487,good
0000896_jpg.rf.f544694dc7c31b3d351bc1a7142cf64b.jpg,101,98,3,0.9702970297029703,0.0297029702970297,0.9405940594059405,good
0000896_jpg.rf.09c72b2912056b4747721f3461222ae3.jpg,101,98,3,0.9702970297029703,0.0297029702970297,0.9405940594059405,good
0000896_jpg.rf.158756cc93f8bb178fee1183f918b22a.jpg,101,98,3,0.9702970297029703,0.0297029702970297,0.9405940594059405,good
0000899_jpg.rf.cea9d9d73a3c960d338dc4064323d1e0.jpg,101,96,5,0.9504950495049505,0.04950495049504951,0.9009900990099009,good
0000899_jpg.rf.b35b4b309ecd662ce7282f2d9a3d953e.jpg,101,96,5,0.9504950495049505,0.04950495049504951,0.9009900990099009,good
0000899_jpg.rf.9eb95b3eee0497d2912ea2d047f17450.jpg,101,96,5,0.9504950495049505,0.04950495049504951,0.9009900990099009,good
train_wheat_142_jpg.rf.6f99232911ebc26b816083f3aca1ff92.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.e53b051de49d7a2193fe51cd3aad2fb1.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_142_jpg.rf.c763343e80892350ab0f54b5bf623a16.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.da26e23533b9edd664ae8571ad1c8beb.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.a33031101f983c990cb12b09dc2b3f84.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.8cf5fb5acd84a341cff2ef75c3478c9f.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.80d01a6d471ecc9f971a79ae630066fe.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_143_jpg.rf.017d649f6a91fa3bb86a6893821604ac.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_142_jpg.rf.be45497f794debf07b561f0a46744f9f.jpg,19,18,1,0.9473684210526315,0.05263157894736842,0.894736842105263,good
train_wheat_187_jpg.rf.f81532559099704c216a0014e63ff386.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_187_jpg.rf.c61bd55c62eeccfbae9d2207125ae1ed.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_187_jpg.rf.74a7e006698364a579aa5ac1937a97f4.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_187_jpg.rf.6717351a9b6a4fc466463a4bf3fad03a.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_187_jpg.rf.43f20049c6bec53da41c9d2061772244.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_187_jpg.rf.375dd5084f9005d729bf439a2da75f45.jpg,14,13,1,0.9285714285714286,0.07142857142857142,0.8571428571428572,good
train_wheat_34_jpg.rf.f6b8173cc107a0b5ba0ee339197357e3.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_34_jpg.rf.04368dd67cd8a6024699ddc290dae0ec.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_34_jpg.rf.16e5abf12836bad6adf26a5c4eef6002.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_34_jpg.rf.784b623c80f915f75cda7cf7e86cae38.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_34_jpg.rf.a73b4ed0f7167a9b01ca15953fce33b1.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_34_jpg.rf.b7a961ebe72da1a73624c204d150e63f.jpg,11,10,1,0.9090909090909091,0.09090909090909091,0.8181818181818181,good
train_wheat_48_jpg.rf.782c68322a4c7f0de67b9f3496c4977a.jpg,8,7,1,0.875,0.125,0.75,good
train_wheat_48_jpg.rf.8b2c94131bcdd35f66ec7b7861c0f26e.jpg,8,7,1,0.875,0.125,0.75,good
train_wheat_48_jpg.rf.ebbb0c76629bee758d36ca1f80798ab0.jpg,8,7,1,0.875,0.125,0.75,good
train_wheat_179_jpg.rf.7e876f72eea15f497fc99aa3eebe2970.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_179_jpg.rf.88a0fd20a3725d3e07ed65b91fed1b50.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_179_jpg.rf.1bbaf5e6817486c2f1fc66754042116f.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_179_jpg.rf.147eb18bc7f032df63abd550dd5d5ecc.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_179_jpg.rf.0dd7dab82e8a1060444a3f22212eeda3.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_179_jpg.rf.02cc239518055427e5fcd7f3552ae10e.jpg,13,11,2,0.8461538461538461,0.15384615384615385,0.6923076923076923,good
train_wheat_76_jpg.rf.3bef2aff4a71c602665889a97ba7b8ac.jpg,19,16,3,0.8421052631578947,0.15789473684210525,0.6842105263157894,good
train_wheat_76_jpg.rf.b22b459ea0c567efb3f5589839060814.jpg,19,16,3,0.8421052631578947,0.15789473684210525,0.6842105263157894,good
train_wheat_76_jpg.rf.eedc93b6c27a6bc7d2d19efbe8ed1880.jpg,19,16,3,0.8421052631578947,0.15789473684210525,0.6842105263157894,good
train_wheat_76_jpg.rf.373abd3a4ac36c137a22f82068ecf97b.jpg,19,16,3,0.8421052631578947,0.15789473684210525,0.6842105263157894,good
train_wheat_76_jpg.rf.1ff778c350faeba9d080c5c0f1be2b5c.jpg,19,16,3,0.8421052631578947,0.15789473684210525,0.6842105263157894,good
train_wheat_184_jpg.rf.d40c36ed72859e9bf562ca8a8d709e90.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_184_jpg.rf.870d95a76487a9418e30857b2df4ec53.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_184_jpg.rf.8035164602f1fa5574e4cc13fc37b585.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_184_jpg.rf.1e1aebca0d4c20761c3923d25af8ebfb.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_184_jpg.rf.3bf16456d88a0999c465980516143aee.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_184_jpg.rf.301976e361acbdbfbc98f2a1dc5470df.jpg,18,15,3,0.8333333333333334,0.16666666666666666,0.6666666666666667,good
train_wheat_52_jpg.rf.79070087e9df4650078737abc800e633.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.329ce715353b4801343d45134bed9936.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_52_jpg.rf.9bc6d7a91c3db3b21598c6c5ac32a478.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_52_jpg.rf.823296b1215583c8cd4c7c90f4c43cf0.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_52_jpg.rf.498b7a5db74bdf616950c1fff982819e.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_52_jpg.rf.46e346cb5ab88ce94e3c6f1ef1c5605a.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_52_jpg.rf.2e3e53595ccf4f3364071d00979e3972.jpg,33,27,6,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.3986518034424cfba8261064e9033330.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.5b4b2ff1eba43d96b677682ad40235b2.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.62e31775ef52a68224d540643126ff0a.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.7fe8e0865cb5c8ee54837b46336c5d01.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_16_jpg.rf.c8c59d6fc09a9d97caaf03ee2b17480c.jpg,11,9,2,0.8181818181818182,0.18181818181818182,0.6363636363636365,good
train_wheat_185_jpg.rf.f008fcbb264526d7c859d63ed9fc6917.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_185_jpg.rf.e0cafae47d04fe568eb91f9078cd3d59.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_185_jpg.rf.1c70d348094eb2ffb089f1d4f39c1f24.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_144_jpg.rf.0564f43215929b1aa35f6df14f3ea136.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_144_jpg.rf.8c23fd677b2dd7b276e7342e424cea48.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_144_jpg.rf.d7844360cb616288d0560d2308e4fcc1.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_144_jpg.rf.6aa89b797956bab8065c51e09c98e0f7.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_144_jpg.rf.58a09a825263f4be2fc49dd869a71072.jpg,16,13,3,0.8125,0.1875,0.625,good
train_wheat_80_jpg.rf.3f5f687b9ba64bf103e084bf505dcb27.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_80_jpg.rf.8ac79e4ead940689dab2f06fab46bc22.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_80_jpg.rf.b60d5a5763ec3f113c8be6a061d904f5.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_80_jpg.rf.e8a93e7edbd71eeef28beff6a358fd82.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_80_jpg.rf.fc42c4837551b16222a364542490294f.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_80_jpg.rf.68dbc45dc20cabf5cb439d9db6e22c09.jpg,20,16,4,0.8,0.2,0.6000000000000001,good
train_wheat_183_jpg.rf.c72160b1fd9222bcc4dbefadd59d43bc.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
train_wheat_183_jpg.rf.4b9890169131285011a441d86034562d.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
train_wheat_183_jpg.rf.6604186bcb43af9781cac2e3435fab56.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
train_wheat_183_jpg.rf.9b9acb35f10e31e375ca8757e2c56238.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
train_wheat_183_jpg.rf.a5a3f46f5e4a6b46eb1fd89737f8fc09.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
train_wheat_183_jpg.rf.b15bc348df5bff282a68124d7b3a50d4.jpg,13,10,3,0.7692307692307693,0.23076923076923078,0.5384615384615385,good
0000446_jpg.rf.b29250aa55977548d9057a5704f6da83.jpg,25,19,6,0.76,0.24,0.52,good
0000446_jpg.rf.f65d4f2e1be79b4d95c9d13081f3243b.jpg,25,19,6,0.76,0.24,0.52,good
0000446_jpg.rf.d3b291dd983f548135108a0f7a6a5586.jpg,25,19,6,0.76,0.24,0.52,good
train_wheat_77_jpg.rf.431ffc88bf8f24f17ac1e210c3a54099.jpg,19,14,5,0.7368421052631579,0.2631578947368421,0.47368421052631576,good
train_wheat_77_jpg.rf.74858c95b670d5f7ae8a13a87e9fbd23.jpg,19,14,5,0.7368421052631579,0.2631578947368421,0.47368421052631576,good
train_wheat_77_jpg.rf.cac49dfa21593ef6dd9108ec821eafd5.jpg,19,14,5,0.7368421052631579,0.2631578947368421,0.47368421052631576,good
train_wheat_158_jpg.rf.0bb976f67c29aa68cb3443e1fbbf507f.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.0c553384e5573837d440dfc57cbfb0ef.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.58f9b843524f97835e39abb26ef19522.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_158_jpg.rf.b0778905eeaaba32a536644827f64df9.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_158_jpg.rf.a417381a8d00f9ace20001670092763f.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.6ad2b11f26fe8cebc3a03888153c8826.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_158_jpg.rf.044e15da848db6d468a6daa8cacb40e8.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_158_jpg.rf.024ace24bf213e3d6a714ca2af03e881.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.ad3f59f9df6fe45b416e99854ec38ff2.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.8f991bb84ac38dd6657087849abcb8ab.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_157_jpg.rf.8e09b4650ff0d57f3e2ddb61a1ca4ad9.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_158_jpg.rf.b0c6662850b4d0875877a6a9cd5c0a0b.jpg,15,11,4,0.7333333333333333,0.26666666666666666,0.4666666666666666,good
train_wheat_154_jpg.rf.4d4ed9d8125bb25477471bd285c66c44.jpg,14,10,4,0.7142857142857143,0.2857142857142857,0.4285714285714286,good
train_wheat_71_jpg.rf.fe53e8676de46f6551e807941d031695.jpg,21,15,6,0.7142857142857143,0.2857142857142857,0.4285714285714286,good
train_wheat_177_jpg.rf.c305b1da6260a0d4ab53e22df7d1dad2.jpg,14,10,4,0.7142857142857143,0.2857142857142857,0.4285714285714286,good
